headcount,predominant_bearing,opposite_count,density_label,opposite_flow_label
43,283.66924809273536,0.0,45.0,0
34,325.169317834247,0.0,36.0,0
21,96.26950024995875,0.0,19.0,0
43,292.4606607070143,0.0,41.0,0
23,29.666149870301354,0.0,27.0,0
16,215.98842897398376,0.0,20.0,0
9,174.83287152033978,0.0,12.0,0
29,196.53247199124002,0.0,31.0,0
45,333.43387267836425,0.0,48.0,0
22,313.67348900886725,0.0,26.0,0
31,282.6301166063125,3.0,39.0,1
16,98.53144476421355,0.0,19.0,0
49,328.254706326993,0.0,47.0,0
16,35.10276928699509,5.0,24.0,1
13,307.1985179611636,0.0,12.0,0
8,118.1376260472988,3.0,18.0,1
39,19.358032198314014,2.0,46.0,0
1,240.96851432666938,0.0,0.0,0
44,83.26077419374397,6.0,55.0,1
24,87.6856053112675,0.0,25.0,0
38,110.17697984235774,12.0,64.0,1
8,22.926516300906023,0.0,8.0,0
21,63.76577191137145,0.0,22.0,0
42,1.8502659308017089,0.0,46.0,0
45,160.34742759808324,0.0,47.0,0
3,30.331935870469664,0.0,3.0,0
25,245.75493781591163,0.0,24.0,0
28,84.82422642899341,0.0,28.0,0
44,339.6866918526638,0.0,42.0,0
33,313.65058586351495,11.0,59.0,1
22,104.19872218855497,8.0,36.0,1
36,281.95756367640433,0.0,39.0,0
10,289.16816567933023,0.0,12.0,0
5,355.1627210811878,0.0,6.0,0
17,215.2223952644466,0.0,21.0,0
20,29.50766447171839,0.0,19.0,0
41,232.86140241349713,0.0,45.0,0
35,224.99270941537267,0.0,37.0,0
40,229.80620787135544,13.0,65.0,1
37,110.57243331751614,0.0,35.0,0
33,309.48465062891984,3.0,43.0,1
16,345.4099858639483,0.0,17.0,0
36,78.37650467213454,0.0,37.0,0
24,31.734776929192,0.0,22.0,0
37,70.03261194065428,0.0,37.0,0
11,295.39877013205876,0.0,12.0,0
22,243.5920685351451,0.0,22.0,0
41,228.97704324208559,0.0,40.0,0
21,144.6455286393928,0.0,22.0,0
20,208.01806974411687,0.0,23.0,0
26,110.83468509877227,0.0,24.0,0
30,171.79202859046606,0.0,34.0,0
5,285.5026902134361,0.0,5.0,0
26,353.2469750839664,0.0,29.0,0
39,335.6960124923287,0.0,38.0,0
33,336.19173942464954,0.0,32.0,0
11,144.80054454496045,0.0,12.0,0
44,168.76435698244472,0.0,45.0,0
6,254.02874269283336,3.0,15.0,1
9,331.9890940984623,0.0,11.0,0
44,51.11793336675048,9.0,64.0,1
16,109.52707097779047,0.0,17.0,0
25,50.128864053879425,0.0,27.0,0
20,220.3230707854039,0.0,18.0,0
27,110.26835887951351,0.0,30.0,0
45,117.39882690452644,0.0,43.0,0
1,25.529745415672526,0.0,3.0,0
42,125.92658225073309,0.0,43.0,0
0,310.4987426645707,0.0,0.0,0
35,83.90621228070059,0.0,34.0,0
25,250.26748783562363,0.0,29.0,0
28,226.66620417789335,0.0,29.0,0
20,310.85445901288153,0.0,23.0,0
10,47.623661154373764,0.0,10.0,0
39,351.9323857242156,0.0,39.0,0
10,209.7463125745316,0.0,11.0,0
35,358.3706948448532,0.0,37.0,0
48,328.1453013117063,0.0,46.0,0
38,79.74621796071808,14.0,64.0,1
39,20.21832356519272,0.0,40.0,0
34,92.03007376633015,0.0,33.0,0
33,189.92291363979115,0.0,36.0,0
46,61.7746921434684,0.0,48.0,0
23,60.28550802647586,0.0,22.0,0
21,166.5336769578551,3.0,28.0,1
4,11.976469620969032,0.0,5.0,0
32,43.879709711617366,0.0,31.0,0
35,149.71008218686111,0.0,35.0,0
46,22.726767314867928,0.0,47.0,0
19,142.83182032399057,0.0,22.0,0
18,170.64225574144024,1.0,24.0,0
34,162.4559810663212,0.0,36.0,0
42,312.9029486651114,0.0,41.0,0
16,190.82248381862368,0.0,16.0,0
44,168.47296649209562,0.0,43.0,0
42,147.85532834099982,0.0,42.0,0
33,294.344416189615,4.0,41.0,1
8,322.2203774399399,0.0,11.0,0
25,307.1672889109623,0.0,27.0,0
1,242.47676812730072,0.0,2.0,0
8,49.45022854872272,1.0,10.0,0
8,99.67318901712441,0.0,9.0,0
39,16.582702925511875,0.0,41.0,0
16,335.09666699644106,0.0,17.0,0
0,237.88747068872772,0.0,3.0,0
24,268.69063835276694,6.0,39.0,1
42,112.16582624960242,12.0,64.0,1
39,304.43526801984325,0.0,42.0,0
41,93.45718213505226,0.0,41.0,0
24,0.5917525604818863,0.0,26.0,0
38,135.50938650744982,0.0,41.0,0
34,205.47413314526642,6.0,45.0,1
2,172.3337488675881,0.0,4.0,0
49,310.34741132757495,0.0,49.0,0
36,37.945902944220094,0.0,38.0,0
43,199.37643862814122,0.0,46.0,0
43,184.67256593552668,0.0,42.0,0
29,101.30147358197868,0.0,27.0,0
37,296.0021205277238,0.0,37.0,0
33,271.02551611759424,0.0,37.0,0
11,263.82930743945917,0.0,11.0,0
18,315.42929217704017,0.0,20.0,0
36,260.2024562237476,0.0,40.0,0
43,83.46286501730152,0.0,47.0,0
48,254.00257619388879,0.0,49.0,0
16,110.77301282034378,0.0,20.0,0
9,87.1828741250894,0.0,10.0,0
48,26.281293443865835,0.0,52.0,0
46,267.8502889251636,0.0,45.0,0
11,255.96034630193205,0.0,9.0,0
15,84.41981196267375,0.0,13.0,0
23,269.77644602069614,0.0,27.0,0
18,330.4227179136791,8.0,36.0,1
7,38.89042469696853,0.0,9.0,0
30,83.74918981923898,0.0,31.0,0
20,270.0938858714336,0.0,23.0,0
16,98.82240246254817,0.0,14.0,0
22,224.87903074213804,0.0,25.0,0
36,29.219120806937227,0.0,34.0,0
15,162.79289247727394,0.0,18.0,0
5,266.0729119174631,0.0,8.0,0
7,247.14501949557092,0.0,5.0,0
24,293.42595624329044,0.0,23.0,0
17,315.8827655771408,1.0,18.0,0
24,278.346060453153,10.0,46.0,1
11,241.77158745801336,0.0,14.0,0
14,11.420097053771215,0.0,17.0,0
25,192.58800242739986,0.0,28.0,0
40,13.571180969347004,12.0,67.0,1
44,290.90441416176816,0.0,47.0,0
25,115.46082880558473,0.0,26.0,0
46,202.47457468245153,0.0,46.0,0
31,100.60031063480494,0.0,34.0,0
9,281.7000519769057,0.0,10.0,0
15,319.1409095910849,0.0,14.0,0
6,143.51129791670303,0.0,9.0,0
16,310.65206166395603,1.0,17.0,0
22,96.14700268427966,0.0,24.0,0
25,192.47793230718858,7.0,39.0,1
20,309.1541147419334,0.0,18.0,0
21,117.31728334168454,0.0,21.0,0
6,343.4552154281109,0.0,9.0,0
13,43.8766206412981,0.0,16.0,0
14,6.5790251004622435,6.0,26.0,1
6,325.48872692814865,0.0,6.0,0
8,24.713519813234008,0.0,10.0,0
47,357.080110541097,0.0,51.0,0
7,342.5028703124782,2.0,10.0,0
49,49.32752761307544,0.0,47.0,0
22,193.5304652493237,0.0,26.0,0
28,66.57130708817196,0.0,28.0,0
17,154.13586229084314,0.0,15.0,0
30,22.113046533539766,0.0,30.0,0
29,80.61285160677222,5.0,38.0,1
38,130.77820670360384,0.0,36.0,0
34,157.91310008857974,0.0,38.0,0
17,351.89865295520156,1.0,20.0,0
41,290.83163244623324,0.0,40.0,0
38,265.46757995230064,12.0,66.0,1
16,193.33487330711074,0.0,14.0,0
13,302.3991938175636,0.0,13.0,0
30,122.156220836056,0.0,34.0,0
23,255.2036805983938,0.0,23.0,0
34,357.76223113614196,0.0,33.0,0
43,113.26640721667157,0.0,42.0,0
44,242.64631255822823,0.0,48.0,0
33,303.9533510948577,0.0,33.0,0
2,329.690730006242,0.0,0.0,0
36,258.45576873843663,0.0,40.0,0
42,102.09885243016905,0.0,43.0,0
39,117.46157456482072,0.0,41.0,0
25,7.4728915646271155,9.0,42.0,1
22,273.91895196174346,0.0,22.0,0
43,15.386258182302495,0.0,41.0,0
38,311.27484765698847,0.0,37.0,0
14,42.71782121083397,0.0,12.0,0
48,61.87554436893273,18.0,83.0,1
3,171.54952949960543,0.0,3.0,0
28,265.63694946074725,0.0,26.0,0
21,50.040793871667965,0.0,21.0,0
24,158.42558702393944,0.0,22.0,0
12,173.82645878763773,0.0,11.0,0
17,76.42283100069288,0.0,19.0,0
32,41.60101560502743,11.0,56.0,1
15,301.1115322748302,0.0,19.0,0
44,180.8876339145956,0.0,45.0,0
41,5.1772449542950705,0.0,42.0,0
43,289.0732684712774,0.0,47.0,0
1,353.08576994925056,0.0,5.0,0
34,218.13343034912904,0.0,37.0,0
41,181.33501935026547,7.0,55.0,1
33,316.2297106961862,0.0,31.0,0
29,342.9060442864555,0.0,30.0,0
12,271.6332897248858,0.0,11.0,0
12,160.36305470434363,0.0,16.0,0
17,213.19970375931857,0.0,19.0,0
31,252.33673140647971,0.0,29.0,0
31,69.93848556064852,0.0,34.0,0
34,160.9923715979177,0.0,36.0,0
38,298.7356552982226,0.0,42.0,0
45,235.70112545943948,0.0,43.0,0
28,148.0334641962675,0.0,32.0,0
48,238.81051224528528,0.0,49.0,0
28,42.56006834608555,0.0,29.0,0
43,144.53913980335548,0.0,43.0,0
15,285.5262736667003,0.0,18.0,0
43,79.38316336919328,1.0,43.0,0
46,66.94614272067037,0.0,49.0,0
9,342.2947175699153,4.0,16.0,1
29,75.56314665104306,0.0,32.0,0
24,93.9306886740605,7.0,42.0,1
38,349.06173800556166,0.0,42.0,0
19,264.49508529540924,0.0,20.0,0
4,251.85475188847016,0.0,4.0,0
0,307.05349818764927,0.0,4.0,0
29,41.696309605245936,10.0,50.0,1
48,254.14424516880257,0.0,50.0,0
2,181.327899358166,0.0,3.0,0
44,298.49423050229035,12.0,66.0,1
13,182.93101871946996,0.0,13.0,0
29,223.28688753680836,9.0,51.0,1
49,171.98716550383295,0.0,47.0,0
3,172.13721248010387,0.0,2.0,0
17,276.46919210225934,0.0,16.0,0
36,226.28390423302196,0.0,37.0,0
24,227.97475257938774,0.0,24.0,0
47,162.1016941793493,12.0,74.0,1
0,191.19941868150994,0.0,0.0,0
45,268.4583598337234,0.0,45.0,0
14,297.33873088029054,6.0,26.0,1
8,250.76210477185663,2.0,13.0,0
14,332.6662759844459,0.0,12.0,0
48,295.31667173299235,0.0,49.0,0
23,202.27096433142665,0.0,26.0,0
3,241.70618615174527,0.0,1.0,0
11,333.47097969163053,1.0,16.0,0
36,222.90049592750103,0.0,38.0,0
36,296.93050127273904,0.0,38.0,0
42,247.97178129239535,7.0,60.0,1
5,198.69708998176793,0.0,9.0,0
38,87.06175034952712,0.0,36.0,0
45,153.3591070086341,0.0,46.0,0
23,348.38741694013765,0.0,26.0,0
10,236.79553797813603,3.0,19.0,1
12,203.18233692203626,0.0,16.0,0
33,335.86438519016184,0.0,37.0,0
24,211.14424117348153,0.0,23.0,0
6,189.38970663026507,0.0,9.0,0
3,273.3519078540739,0.0,4.0,0
7,256.559622835156,0.0,6.0,0
19,69.53760302703579,0.0,20.0,0
28,169.67097884668362,0.0,28.0,0
44,170.1055594150507,0.0,47.0,0
45,136.16082548760411,0.0,45.0,0
9,186.22565357481113,0.0,11.0,0
42,148.71866318177192,0.0,44.0,0
33,71.76437620962592,0.0,31.0,0
25,148.45193541888517,0.0,28.0,0
40,26.019701126343577,8.0,60.0,1
48,207.28291059878816,0.0,47.0,0
2,307.3156376188003,0.0,2.0,0
5,261.1033503676399,0.0,6.0,0
4,129.74185441948003,0.0,7.0,0
4,31.345634007830945,0.0,2.0,0
46,72.77378372109747,0.0,47.0,0
22,196.37652257814085,0.0,22.0,0
48,74.54055001789183,0.0,51.0,0
8,195.8303200625883,0.0,12.0,0
34,83.37564891500361,0.0,34.0,0
19,305.6125930113862,0.0,22.0,0
48,143.0177302225655,18.0,87.0,1
41,88.39822534001678,0.0,41.0,0
34,292.4374248889422,0.0,34.0,0
49,123.42202732996226,0.0,50.0,0
17,40.1355676219615,0.0,15.0,0
16,205.34741690531098,5.0,26.0,1
23,209.36311359767595,0.0,25.0,0
2,257.2904430848643,0.0,0.0,0
31,86.4789959550188,0.0,33.0,0
34,159.75768207320823,0.0,35.0,0
37,101.65245085535625,0.0,37.0,0
12,29.143345001647724,3.0,16.0,1
46,315.58097772572097,16.0,82.0,1
24,262.3931296158028,0.0,24.0,0
8,108.52670140516825,0.0,11.0,0
3,215.77427743391507,0.0,3.0,0
13,72.45496372841008,0.0,17.0,0
36,320.4851838464775,0.0,34.0,0
33,41.36628361028771,0.0,33.0,0
10,1.3813723828083235,0.0,10.0,0
40,180.72295118610558,0.0,39.0,0
2,209.92601644303295,0.0,1.0,0
27,208.42751530648957,0.0,25.0,0
28,19.624293877617465,12.0,50.0,1
8,113.0557704906357,0.0,11.0,0
2,179.71162086287944,0.0,5.0,0
24,77.96850682580671,0.0,24.0,0
33,314.1453187749227,0.0,35.0,0
11,31.359344206116255,1.0,11.0,0
41,175.45839900193542,0.0,45.0,0
8,248.90978070473474,0.0,8.0,0
14,94.23039604841368,0.0,16.0,0
39,224.72666531910653,0.0,38.0,0
24,298.57865405125483,9.0,45.0,1
4,68.52131103421712,0.0,8.0,0
10,330.1994130569506,0.0,8.0,0
33,199.2810717584489,0.0,33.0,0
23,107.7235215483818,0.0,22.0,0
14,155.10897913761747,2.0,19.0,0
37,112.38907816309967,0.0,36.0,0
7,261.0400175759938,0.0,7.0,0
4,286.6682388294476,0.0,7.0,0
47,299.85746123471796,0.0,49.0,0
25,354.8765698508668,0.0,29.0,0
17,284.8623452988061,0.0,21.0,0
5,216.4982654478828,0.0,6.0,0
36,122.11930742104217,13.0,66.0,1
47,196.0543615358698,0.0,48.0,0
12,14.784542204545952,0.0,15.0,0
27,268.1370271907687,0.0,28.0,0
4,160.54399623315663,0.0,2.0,0
12,7.208362703587543,5.0,22.0,1
16,22.50249894374789,0.0,20.0,0
49,139.48792697583238,0.0,50.0,0
39,210.03174684663662,0.0,38.0,0
44,167.1134216227656,0.0,46.0,0
31,222.91355422517574,0.0,31.0,0
28,172.9059331648881,0.0,31.0,0
2,238.21338437328484,0.0,6.0,0
39,78.88538328148832,0.0,38.0,0
33,40.62354738610371,0.0,31.0,0
39,214.71622366523758,0.0,40.0,0
26,174.48822609707068,0.0,25.0,0
12,9.672355456176707,0.0,12.0,0
44,136.97347877749291,0.0,48.0,0
32,38.20521077675838,0.0,31.0,0
5,191.28845943097028,0.0,3.0,0
23,142.47996467775508,0.0,25.0,0
18,220.73468799708644,0.0,19.0,0
15,290.0167987572858,0.0,15.0,0
39,107.8807261829367,0.0,43.0,0
27,346.3567574994099,0.0,28.0,0
32,192.8284202115268,0.0,33.0,0
47,222.58468755172368,0.0,50.0,0
40,245.04205436126534,0.0,41.0,0
12,240.02335074873233,0.0,11.0,0
42,183.94946749622235,0.0,41.0,0
44,154.35514480128606,0.0,46.0,0
24,19.361507103856045,0.0,22.0,0
41,7.950904308424707,0.0,45.0,0
35,128.86603003179528,0.0,39.0,0
26,120.11792062812935,2.0,30.0,0
37,139.57025574204243,9.0,54.0,1
6,49.812552319748406,0.0,7.0,0
4,265.7405773932637,0.0,2.0,0
42,308.507189319446,0.0,42.0,0
44,337.9372687346526,0.0,48.0,0
30,177.2504292670653,7.0,44.0,1
22,252.31165168515432,0.0,22.0,0
41,307.9984044369141,0.0,45.0,0
9,150.58479999365494,0.0,9.0,0
31,111.38860615335997,0.0,33.0,0
42,337.22084010725644,16.0,74.0,1
29,185.6435583877463,0.0,27.0,0
38,179.01139917271607,0.0,37.0,0
30,64.22979476285848,0.0,28.0,0
17,38.93580524640843,0.0,18.0,0
35,303.1584704940642,0.0,38.0,0
1,221.0879434275065,0.0,3.0,0
13,117.29685024700153,0.0,15.0,0
12,69.02503826049593,5.0,23.0,1
28,199.9790208610673,1.0,34.0,0
11,210.2109441340087,1.0,11.0,0
38,74.51769644822095,5.0,46.0,1
1,306.50606924093063,0.0,2.0,0
31,30.335171816106392,0.0,35.0,0
12,128.1935106599118,0.0,15.0,0
45,244.93838895450796,0.0,45.0,0
26,98.68333097491225,0.0,30.0,0
48,297.9630701212579,19.0,86.0,1
40,266.3524175761453,9.0,57.0,1
16,284.04822403732834,3.0,20.0,1
39,42.87835291561785,0.0,37.0,0
30,50.596966078395454,0.0,31.0,0
33,103.1305455880501,4.0,42.0,1
23,186.50777947112198,0.0,23.0,0
44,269.2857876117849,0.0,48.0,0
34,301.1511206739253,0.0,32.0,0
47,253.56071374458497,0.0,45.0,0
5,334.2948773510298,0.0,7.0,0
18,265.9476634617349,0.0,17.0,0
29,110.2564393216613,0.0,28.0,0
6,95.42926236188613,0.0,6.0,0
9,250.62928210839237,2.0,16.0,0
40,69.43340472826114,0.0,44.0,0
31,33.37733189169716,0.0,29.0,0
33,191.6002349482298,8.0,51.0,1
27,295.7909651204239,0.0,31.0,0
14,36.49674328915087,0.0,12.0,0
29,285.0808765664625,0.0,30.0,0
36,292.1659215665573,0.0,40.0,0
28,173.61864002935567,0.0,28.0,0
21,20.63171160377525,0.0,25.0,0
3,62.852346448987106,0.0,6.0,0
19,254.67345905829563,0.0,23.0,0
31,256.2400601967418,0.0,35.0,0
35,323.4078990603595,2.0,43.0,0
49,209.76701275964982,1.0,50.0,0
3,44.67865237695986,0.0,1.0,0
26,43.70936598178997,3.0,35.0,1
16,259.6076486484565,1.0,18.0,0
11,66.16247943884441,0.0,10.0,0
21,118.21877986197792,6.0,31.0,1
16,175.396322491889,4.0,26.0,1
9,8.915355927414431,0.0,9.0,0
0,89.57484972717548,0.0,0.0,0
21,146.84025906262082,0.0,20.0,0
25,100.66907465755425,0.0,24.0,0
17,49.093317888323696,0.0,19.0,0
49,262.08441280663106,0.0,49.0,0
13,292.7331558604746,0.0,13.0,0
46,92.69243141174094,0.0,49.0,0
28,278.7910180582692,0.0,26.0,0
11,138.79928318447298,5.0,24.0,1
35,182.406884707441,0.0,34.0,0
34,308.160386961535,5.0,43.0,1
11,269.9833254488668,0.0,15.0,0
6,289.842066473824,0.0,8.0,0
28,49.26425997108845,0.0,30.0,0
10,25.09899330014261,0.0,10.0,0
32,321.62570247167537,3.0,41.0,1
5,139.62033704559397,0.0,4.0,0
46,103.63668410508511,0.0,50.0,0
14,260.8906515342568,0.0,12.0,0
31,301.1096147687484,0.0,35.0,0
10,310.49626388338834,0.0,11.0,0
22,113.75897080508184,0.0,20.0,0
25,306.79646083260263,0.0,27.0,0
33,14.736219974764339,0.0,31.0,0
45,17.878136925498794,0.0,44.0,0
33,224.4669102626956,0.0,36.0,0
28,22.718292881596646,0.0,32.0,0
3,116.85930066365815,0.0,3.0,0
16,242.19215504889263,3.0,25.0,1
34,121.41608257952147,10.0,55.0,1
12,64.65592131843454,0.0,12.0,0
40,101.28622386738299,0.0,41.0,0
38,164.72711961015546,7.0,53.0,1
14,171.13890792797366,0.0,13.0,0
28,281.88008328499274,0.0,27.0,0
28,270.0551625953445,0.0,30.0,0
10,164.45440964020867,0.0,12.0,0
31,304.4402456755577,9.0,50.0,1
1,41.1253698929025,0.0,4.0,0
46,91.92720608240454,0.0,48.0,0
13,298.07152686081054,0.0,12.0,0
19,136.0778539054151,0.0,21.0,0
21,353.22536116578317,0.0,22.0,0
10,167.85118135002074,0.0,14.0,0
26,285.0968242669551,0.0,26.0,0
2,144.8305348976539,0.0,5.0,0
16,152.98326686247495,0.0,19.0,0
43,137.83793302230606,0.0,41.0,0
27,258.8672233838922,0.0,29.0,0
28,197.10643826159802,0.0,31.0,0
20,339.76012009261285,0.0,24.0,0
46,90.32051395227771,0.0,50.0,0
15,36.20258355003997,4.0,22.0,1
36,141.57413463571748,0.0,36.0,0
19,222.01657475283935,0.0,18.0,0
5,309.8876172895782,0.0,7.0,0
18,124.63087920491796,0.0,19.0,0
4,235.3632304048062,0.0,8.0,0
2,126.07152516835886,0.0,6.0,0
0,222.19904987800493,0.0,0.0,0
37,318.53086093103434,0.0,35.0,0
14,83.28875121338724,0.0,18.0,0
33,145.5269911585341,2.0,37.0,0
34,357.57547071470873,0.0,37.0,0
48,312.6805301698059,0.0,51.0,0
24,203.2703488426327,0.0,28.0,0
23,185.98593306753912,0.0,26.0,0
11,102.45613762968516,0.0,9.0,0
17,186.1953939696706,0.0,18.0,0
14,305.34533938078096,0.0,17.0,0
43,246.662824780001,0.0,42.0,0
15,104.41585014407516,0.0,19.0,0
26,72.52701157927186,0.0,29.0,0
7,95.47507331885848,0.0,8.0,0
45,61.113312501417546,0.0,49.0,0
24,34.43065056853774,0.0,24.0,0
16,150.88902279913978,0.0,16.0,0
28,40.78785758337637,0.0,26.0,0
7,61.88852078175756,0.0,8.0,0
14,197.036886362215,5.0,23.0,1
26,59.2557385318469,0.0,27.0,0
45,22.996716275125024,0.0,44.0,0
49,114.25998601003867,0.0,48.0,0
6,79.31487550390831,3.0,13.0,1
2,185.50986767797562,0.0,6.0,0
28,36.85215044995535,0.0,30.0,0
43,270.6374835658721,2.0,48.0,0
23,326.2440669966499,6.0,39.0,1
2,267.63666262423,0.0,1.0,0
19,191.81773346450194,0.0,23.0,0
45,309.84041584399864,0.0,49.0,0
14,250.1706167213427,0.0,17.0,0
24,3.7984040820683473,0.0,24.0,0
29,141.87245499882113,0.0,29.0,0
13,306.342683786448,0.0,11.0,0
6,124.50918887109694,0.0,6.0,0
16,12.67746246918846,0.0,18.0,0
43,268.62466987881805,14.0,70.0,1
19,288.7337773018327,0.0,20.0,0
35,57.81373021559108,0.0,36.0,0
8,193.44257886354524,0.0,10.0,0
37,69.10395803846127,0.0,37.0,0
47,258.92439085589285,12.0,70.0,1
21,97.75816386389484,0.0,21.0,0
1,113.83744412279883,0.0,5.0,0
23,304.1895073104365,0.0,21.0,0
7,171.47604679448557,2.0,11.0,0
10,241.1116024385692,0.0,8.0,0
12,144.85429826008834,4.0,21.0,1
16,107.28246858975194,0.0,15.0,0
7,225.1721017528781,0.0,10.0,0
20,55.74872666837566,0.0,24.0,0
17,134.2799408040707,0.0,15.0,0
29,75.25333345893202,0.0,29.0,0
17,250.48618809866838,0.0,21.0,0
45,339.9151818045987,0.0,45.0,0
46,358.38394848571187,0.0,50.0,0
30,162.09965175897267,0.0,31.0,0
37,90.91094026912,0.0,39.0,0
31,159.41857333835668,0.0,35.0,0
10,305.01698758658057,2.0,17.0,0
44,74.16204427873436,0.0,46.0,0
24,342.75443459505254,0.0,24.0,0
32,123.07167676733437,1.0,36.0,0
37,354.8893174021098,0.0,41.0,0
40,301.8991995122264,0.0,43.0,0
7,291.0853922930605,0.0,10.0,0
10,114.44568255838209,0.0,9.0,0
21,3.159796301254607,0.0,23.0,0
23,137.56784717735562,0.0,22.0,0
40,108.65137307856972,0.0,40.0,0
16,13.462916547167026,0.0,16.0,0
11,181.93149234213467,0.0,11.0,0
45,145.0912720617852,0.0,46.0,0
31,228.44032838694892,0.0,33.0,0
14,223.62707598986995,0.0,12.0,0
15,43.46878892280484,0.0,18.0,0
21,351.7075966055841,0.0,19.0,0
27,67.2953145989209,0.0,27.0,0
19,160.29864891529365,0.0,23.0,0
32,175.72231563614457,0.0,36.0,0
9,292.70260699708325,0.0,11.0,0
39,35.722654594072836,0.0,43.0,0
31,154.31194051507143,0.0,30.0,0
49,226.2607812850334,4.0,55.0,1
32,77.45602378466,0.0,36.0,0
1,225.8884435557862,0.0,1.0,0
32,332.519341517875,0.0,30.0,0
32,359.106527222163,0.0,30.0,0
40,11.682387644643256,0.0,43.0,0
12,84.8117621680839,0.0,10.0,0
29,111.71056168501109,0.0,29.0,0
32,143.6853961601878,0.0,35.0,0
12,87.21257673051626,0.0,12.0,0
25,73.25567803991251,0.0,26.0,0
21,343.63938327029996,3.0,31.0,1
38,330.66777699738645,0.0,39.0,0
1,16.91730036112229,0.0,5.0,0
37,121.97268777774534,0.0,38.0,0
38,145.85347932422638,0.0,36.0,0
25,86.04523247973961,0.0,27.0,0
45,226.39424291574318,16.0,77.0,1
49,230.53706879192677,0.0,50.0,0
14,306.18152219829494,0.0,16.0,0
33,266.71293661867844,0.0,34.0,0
41,195.32639770774404,0.0,45.0,0
43,235.29123721599117,0.0,44.0,0
48,98.63596135548651,0.0,50.0,0
39,213.50022838824876,6.0,52.0,1
10,176.12181170997093,0.0,8.0,0
2,48.004008233893344,0.0,0.0,0
5,87.31593956986946,0.0,8.0,0
8,105.00964225977097,2.0,10.0,0
5,332.7514441389209,0.0,4.0,0
8,82.9391901789202,3.0,17.0,1
38,104.12780501508054,0.0,39.0,0
30,132.96748683219562,0.0,29.0,0
31,238.94738590513933,0.0,31.0,0
40,42.565821289970586,0.0,42.0,0
49,343.4202764977594,0.0,49.0,0
11,311.60563923411524,0.0,10.0,0
7,207.79778628322205,0.0,5.0,0
7,242.65363227298442,2.0,15.0,0
49,5.997769647917757,0.0,50.0,0
27,122.02011912544152,0.0,30.0,0
19,286.43768303811913,0.0,23.0,0
46,27.893870565258922,0.0,50.0,0
6,101.63298031585927,0.0,7.0,0
10,210.70685820035206,0.0,8.0,0
19,92.30868997161905,0.0,20.0,0
15,336.2320706920269,0.0,17.0,0
3,47.18110708954453,0.0,7.0,0
5,287.0619688468003,0.0,7.0,0
21,182.86152908630697,0.0,23.0,0
25,270.1190792951842,0.0,25.0,0
2,111.85751819212108,0.0,0.0,0
40,185.21625683233395,12.0,66.0,1
41,308.46072590034345,0.0,40.0,0
13,168.07611568431759,0.0,15.0,0
10,129.49915028769706,3.0,19.0,1
17,193.015939050985,0.0,17.0,0
11,258.25059109309205,0.0,10.0,0
22,159.68280437946098,0.0,26.0,0
11,337.9957110512183,0.0,9.0,0
12,106.18049665524313,0.0,10.0,0
24,171.16689822088335,0.0,27.0,0
44,272.49395736291893,0.0,48.0,0
18,248.08359257847295,0.0,20.0,0
45,310.9107788701762,0.0,44.0,0
35,358.8513050451992,2.0,42.0,0
44,153.66899836623224,0.0,43.0,0
7,40.01431672199226,0.0,9.0,0
28,10.949717090868472,0.0,32.0,0
31,261.6756862103178,0.0,33.0,0
43,314.64492167113764,2.0,48.0,0
17,79.45653093999073,0.0,18.0,0
5,57.04129338836615,0.0,7.0,0
17,22.393832949248754,6.0,29.0,1
18,296.1730518181943,3.0,27.0,1
21,112.09749836133037,0.0,22.0,0
36,144.61088139351955,0.0,38.0,0
31,180.99006897946043,0.0,30.0,0
40,302.2031643154383,0.0,43.0,0
2,234.29995976213456,0.0,6.0,0
27,221.42326674881207,4.0,36.0,1
9,63.241955984127856,0.0,13.0,0
34,184.7483610155387,0.0,34.0,0
28,257.5371661843159,0.0,31.0,0
14,350.37391789097705,0.0,17.0,0
32,72.5062713168068,0.0,30.0,0
6,3.4356071042015923,0.0,5.0,0
11,27.108516095449108,0.0,11.0,0
48,135.30688746551252,5.0,58.0,1
29,295.39607318855536,0.0,33.0,0
20,2.5711494365682164,0.0,20.0,0
30,164.4230134389025,0.0,29.0,0
23,118.52302152290203,0.0,23.0,0
19,18.893415635901928,0.0,17.0,0
36,162.0850632021422,10.0,57.0,1
3,91.70953464121878,0.0,2.0,0
27,126.67854036492233,7.0,41.0,1
43,254.02150972234548,13.0,71.0,1
19,187.75835420794814,8.0,36.0,1
23,44.873074437412804,0.0,27.0,0
49,346.10923455251003,0.0,52.0,0
48,228.9278756555058,0.0,47.0,0
31,275.71263323851133,0.0,33.0,0
40,28.516734003013493,0.0,43.0,0
35,16.9410166056068,0.0,37.0,0
33,7.001298132509222,0.0,33.0,0
35,67.96584999844,0.0,34.0,0
1,149.18702317865825,0.0,5.0,0
14,336.8974080250162,0.0,14.0,0
33,164.54147733567947,4.0,44.0,1
35,104.49183793411059,0.0,39.0,0
5,202.2966912670788,0.0,3.0,0
38,40.296448128524126,0.0,40.0,0
41,219.42212076179396,0.0,39.0,0
11,204.63550355898118,0.0,14.0,0
2,285.1174920260555,0.0,2.0,0
44,355.2075401821287,3.0,54.0,1
17,90.31444981779978,0.0,21.0,0
39,183.47632228935385,0.0,43.0,0
20,327.1915462748413,0.0,21.0,0
